feature_index,feature_name,importance_score
0,log_volume_0,24.924
1,log_return_std_0,28.517
2,low_std_0,28.355
3,excess_return_std_0,16.159
4,daily_return_std_0,28.407
5,open_std_0,16.186
6,relative_volume_std_0,16.378
7,high_low_range_std_0,16.279
8,high_std_0,28.477
9,volume_change_std_0,15.962
10,close_std_1,15.883
11,log_volume_1,24.905
12,log_return_std_1,28.654
13,low_std_1,24.756
14,excess_return_std_1,28.644
15,daily_return_std_1,28.437
16,open_std_1,16.375
17,relative_volume_std_1,16.107
18,high_low_range_std_1,16.204
19,high_std_1,24.803
20,volume_change_std_1,16.337
21,close_std_2,16.391
22,log_volume_2,28.531
23,log_return_std_2,16.29
24,low_std_2,16
25,excess_return_std_2,28.468
26,daily_return_std_2,16.38
27,open_std_2,24.926
28,relative_volume_std_2,16.302
29,high_low_range_std_2,16.229
30,high_std_2,24.881
31,volume_change_std_2,16.376
32,ticker,28.51
33,time_period_idx,24.936
