index,subsequence_idx,score,start_date,end_date
7,7,1.6332251828013822,2023-02-16,2023-02-21
12,12,1.536776974196312,2023-03-10,2023-03-14
21,21,4.933922250248329,2023-04-19,2023-04-21
34,34,1.5796738302105702,2023-06-14,2023-06-16
42,42,1.793882665716566,2023-07-20,2023-07-24
52,52,1.6248149154536284,2023-08-31,2023-09-05
84,84,4.493237256207995,2024-01-19,2024-01-23
105,105,2.5676986250181093,2024-04-19,2024-04-23
128,128,1.5497045363851092,2024-07-30,2024-08-01
140,140,1.817047250381851,2024-09-19,2024-09-23
151,151,2.976746415851977,2024-11-05,2024-11-07
155,155,2.518823133191106,2024-11-21,2024-11-25
173,173,4.718787158650887,2025-02-12,2025-02-14
