feature_index,feature_name,importance_score
0,High_0,42.451
1,Low_0,35.992
2,Open_0,23.308
3,Volume_0,67.944
4,daily_return_0,24.146
5,log_return_0,42.314
6,volume_change_0,23.349
7,relative_volume_0,23.321
8,high_low_range_0,23.714
9,excess_return_0,23.231
10,daily_return_zscore_0,23.979
11,log_return_zscore_0,42.266
12,volume_change_zscore_0,35.84
13,relative_volume_zscore_0,35.95
14,log_volume_0,36.214
15,Close_1,23.791
16,High_1,35.622
17,Low_1,42.053
18,Open_1,23.741
19,Volume_1,61.068
20,daily_return_1,23.783
21,log_return_1,23.342
22,volume_change_1,35.825
23,relative_volume_1,23.797
24,high_low_range_1,23.631
25,excess_return_1,24.14
26,daily_return_zscore_1,24.078
27,log_return_zscore_1,23.188
28,volume_change_zscore_1,23.737
29,relative_volume_zscore_1,42.474
30,log_volume_1,46.312
31,Close_2,23.752
32,High_2,36.165
33,Low_2,35.629
34,Open_2,42.424
35,Volume_2,85.316
36,daily_return_2,23.399
37,log_return_2,35.472
38,volume_change_2,46.331
39,relative_volume_2,23.785
40,high_low_range_2,36.175
41,excess_return_2,23.813
42,daily_return_zscore_2,23.376
43,log_return_zscore_2,23.873
44,volume_change_zscore_2,36.233
45,relative_volume_zscore_2,35.629
46,log_volume_2,24.152
