feature_index,feature_name,importance_score
0,log_volume_0,24.923
1,log_return_std_0,16.254
2,low_std_0,16.134
3,excess_return_std_0,16.387
4,daily_return_std_0,28.56
5,open_std_0,16.352
6,relative_volume_std_0,28.427
7,high_low_range_std_0,16.05
8,high_std_0,24.821
9,volume_change_std_0,16.239
10,close_std_1,28.65
11,log_volume_1,28.419
12,log_return_std_1,28.604
13,low_std_1,16.346
14,excess_return_std_1,24.911
15,daily_return_std_1,16.24
16,open_std_1,16.237
17,relative_volume_std_1,28.411
18,high_low_range_std_1,24.594
19,high_std_1,16.357
20,volume_change_std_1,16.28
21,close_std_2,16.264
22,log_volume_2,24.845
23,log_return_std_2,16.212
24,low_std_2,28.388
25,excess_return_std_2,16.292
26,daily_return_std_2,24.899
27,open_std_2,28.484
28,relative_volume_std_2,28.473
29,high_low_range_std_2,16.393
30,high_std_2,16.323
31,volume_change_std_2,28.584
32,ticker,16.047
33,time_period_idx,24.673
