feature_index,feature_name,importance_score
0,high_std_0,29.099
1,low_std_0,31.234
2,close_std_0,61.068
3,daily_return_std_0,19.753
4,log_return_std_0,18.972
5,volume_change_std_0,37.945
6,relative_volume_std_0,20.687
7,log_volume_0,18.092
8,high_low_range_std_0,21.151
9,excess_return_std_0,54.117
10,open_std_1,109.836
11,high_std_1,22.245
12,low_std_1,262.714
13,close_std_1,30.244
14,daily_return_std_1,20.248
15,log_return_std_1,19.647
16,volume_change_std_1,19.408
17,relative_volume_std_1,31.57
18,log_volume_1,18.403
19,high_low_range_std_1,49.252
20,excess_return_std_1,19.296
21,open_std_2,39.841
22,high_std_2,112.771
23,low_std_2,36.667
24,close_std_2,66.99
25,daily_return_std_2,22.04
26,log_return_std_2,31.837
27,volume_change_std_2,19.166
28,relative_volume_std_2,19.567
29,log_volume_2,17.166
30,high_low_range_std_2,32.375
31,excess_return_std_2,18.824
