index,subsequence_idx,score,start_date,end_date
6,6,1.90158,2023-02-13,2023-02-15
10,10,2.64962,2023-03-02,2023-03-06
12,12,2.55541,2023-03-10,2023-03-14
22,22,2.06994,2023-04-24,2023-04-26
23,23,1.89462,2023-04-27,2023-05-01
55,55,2.11928,2023-09-14,2023-09-18
56,56,2.30749,2023-09-19,2023-09-21
76,76,2.23474,2023-12-13,2023-12-15
86,86,2.38179,2024-01-29,2024-01-31
119,119,2.10386,2024-06-20,2024-06-24
140,140,2.39174,2024-09-19,2024-09-23
157,157,2.19751,2024-12-02,2024-12-04
159,159,2.07239,2024-12-10,2024-12-12
177,177,2.35358,2025-03-03,2025-03-05
