feature_index,feature_name,importance_score
0,log_volume_0,28.625
1,log_return_std_0,28.5
2,low_std_0,16.395
3,excess_return_std_0,28.476
4,daily_return_std_0,16.38
5,open_std_0,24.804
6,relative_volume_std_0,24.894
7,high_low_range_std_0,16.407
8,high_std_0,28.539
9,volume_change_std_0,16.414
10,close_std_1,28.344
11,log_volume_1,16.081
12,log_return_std_1,24.867
13,low_std_1,16.227
14,excess_return_std_1,16.448
15,daily_return_std_1,24.762
16,open_std_1,16.466
17,relative_volume_std_1,24.909
18,high_low_range_std_1,16.416
19,high_std_1,28.6
20,volume_change_std_1,16.112
21,close_std_2,24.894
22,log_volume_2,15.983
23,log_return_std_2,28.523
24,low_std_2,16.346
25,excess_return_std_2,16.417
26,daily_return_std_2,24.895
27,open_std_2,16.43
28,relative_volume_std_2,28.435
29,high_low_range_std_2,16.43
30,high_std_2,28.504
31,volume_change_std_2,16.192
32,ticker,28.454
33,time_period_idx,16.157
