index,subsequence_idx,score,start_date,end_date
2,2,2.55884,2023-01-20,2023-01-24
3,3,2.49009,2023-01-23,2023-01-25
4,4,2.22698,2023-01-24,2023-01-26
9,9,1.88725,2023-01-31,2023-02-02
62,62,2.52804,2023-04-18,2023-04-20
63,63,2.34135,2023-04-19,2023-04-21
64,64,2.2162,2023-04-20,2023-04-24
69,69,2.00814,2023-04-27,2023-05-01
70,70,2.28902,2023-04-28,2023-05-02
102,102,2.35337,2023-06-14,2023-06-16
145,145,1.90571,2023-08-16,2023-08-18
199,199,2.2064,2023-11-01,2023-11-03
200,200,2.06851,2023-11-02,2023-11-06
214,214,2.0792,2023-11-22,2023-11-27
216,216,2.04426,2023-11-27,2023-11-29
266,266,2.09391,2024-02-08,2024-02-12
267,267,1.86646,2024-02-09,2024-02-13
319,319,1.90452,2024-04-25,2024-04-29
343,343,1.87739,2024-05-30,2024-06-03
344,344,1.94407,2024-05-31,2024-06-04
356,356,2.35899,2024-06-18,2024-06-21
357,357,2.34007,2024-06-20,2024-06-24
386,386,2.16513,2024-08-01,2024-08-05
424,424,1.86175,2024-09-25,2024-09-27
450,450,2.1181,2024-10-31,2024-11-04
495,495,2.38224,2025-01-07,2025-01-10
496,496,2.67525,2025-01-08,2025-01-13
519,519,2.30274,2025-02-12,2025-02-14
529,529,2.33656,2025-02-27,2025-03-03
530,530,1.8609,2025-02-28,2025-03-04
