index,subsequence_idx,score
2,2,2.55884
3,3,2.49009
4,4,2.22698
9,9,1.88725
62,62,2.52804
63,63,2.34135
64,64,2.2162
69,69,2.00814
70,70,2.28902
102,102,2.35337
145,145,1.90571
199,199,2.2064
200,200,2.06851
214,214,2.0792
216,216,2.04426
266,266,2.09391
267,267,1.86646
319,319,1.90452
343,343,1.87739
344,344,1.94407
356,356,2.35899
357,357,2.34007
386,386,2.16513
424,424,1.86175
450,450,2.1181
495,495,2.38224
496,496,2.67525
519,519,2.30274
529,529,2.33656
530,530,1.8609
