index,subsequence_idx,score,start_date,end_date
14,14,2.07187250926902,2024-05-10,2024-05-14
32,32,1.7725664687510487,2024-07-25,2024-07-29
59,59,1.8636386111103167,2024-11-05,2024-11-07
104,104,2.609724995599224,2023-05-23,2023-05-25
112,112,3.575751213525584,2023-06-23,2023-06-27
133,133,2.1997265394981653,2023-09-14,2023-09-18
152,152,5.423623907024909,2023-11-27,2023-11-29
156,156,4.4440961343432495,2023-12-13,2023-12-15
164,164,2.4524927841450714,2024-01-16,2024-01-18
174,174,2.1785290485634503,2024-02-23,2024-02-27
