feature_index,feature_name,importance_score
0,log_volume_0,24.819
1,log_return_std_0,16.148
2,low_std_0,16.332
3,excess_return_std_0,16.189
4,daily_return_std_0,24.89
5,open_std_0,28.416
6,relative_volume_std_0,24.627
7,high_low_range_std_0,16.378
8,high_std_0,16.459
9,volume_change_std_0,16.394
10,close_std_1,28.492
11,log_volume_1,16.458
12,log_return_std_1,16.17
13,low_std_1,28.546
14,excess_return_std_1,16.214
15,daily_return_std_1,28.473
16,open_std_1,28.504
17,relative_volume_std_1,16.362
18,high_low_range_std_1,16.19
19,high_std_1,28.574
20,volume_change_std_1,16.371
21,close_std_2,15.997
22,log_volume_2,24.873
23,log_return_std_2,16.351
24,low_std_2,28.308
25,excess_return_std_2,24.925
26,daily_return_std_2,28.709
27,open_std_2,24.777
28,relative_volume_std_2,28.405
29,high_low_range_std_2,28.573
30,high_std_2,16.112
31,volume_change_std_2,15.973
32,ticker,24.957
33,time_period_idx,16.434
