index,subsequence_idx,score
1,1,1.85359
21,21,2.46603
41,41,2.2266
52,52,2.06942
63,63,2.24135
68,68,2.02013
73,73,2.27792
112,112,2.29606
114,114,2.17932
129,129,2.0582
145,145,1.89174
147,147,2.93661
158,158,2.01028
