feature_index,feature_name,importance_score
0,high_std_0,19.81
1,low_std_0,21.14
2,close_std_0,20.422
3,daily_return_std_0,19.919
4,log_return_std_0,19.324
5,volume_change_std_0,29.478
6,relative_volume_std_0,51.671
7,log_volume_0,18.159
8,high_low_range_std_0,35.147
9,excess_return_std_0,35.787
10,open_std_1,19.285
11,high_std_1,76.637
12,low_std_1,19.983
13,close_std_1,21.144
14,daily_return_std_1,21.172
15,log_return_std_1,21.075
16,volume_change_std_1,43.913
17,relative_volume_std_1,55.625
18,log_volume_1,18.504
19,high_low_range_std_1,40.62
20,excess_return_std_1,38.977
21,open_std_2,101.065
22,high_std_2,104.612
23,low_std_2,53.895
24,close_std_2,47.975
25,daily_return_std_2,21.158
26,log_return_std_2,20.803
27,volume_change_std_2,35.804
28,relative_volume_std_2,31.114
29,log_volume_2,18.798
30,high_low_range_std_2,32.424
31,excess_return_std_2,21.388
