feature_index,feature_name,importance_score
0,log_volume_0,28.557
1,log_return_std_0,16.037
2,low_std_0,16.366
3,excess_return_std_0,28.352
4,daily_return_std_0,16.367
5,open_std_0,16.27
6,relative_volume_std_0,28.518
7,high_low_range_std_0,16.4
8,high_std_0,28.532
9,volume_change_std_0,24.78
10,close_std_1,28.628
11,log_volume_1,28.598
12,log_return_std_1,24.776
13,low_std_1,28.444
14,excess_return_std_1,16.22
15,daily_return_std_1,16.054
16,open_std_1,16.264
17,relative_volume_std_1,16.391
18,high_low_range_std_1,16.217
19,high_std_1,28.427
20,volume_change_std_1,28.481
21,close_std_2,24.886
22,log_volume_2,16.221
23,log_return_std_2,16.327
24,low_std_2,16.434
25,excess_return_std_2,16.422
26,daily_return_std_2,24.872
27,open_std_2,24.766
28,relative_volume_std_2,28.463
29,high_low_range_std_2,16.432
30,high_std_2,24.951
31,volume_change_std_2,16.386
32,ticker,16.049
33,time_period_idx,24.897
