feature_index,feature_name,importance_score
0,feature_1,31.325
1,feature_2,13
2,feature_3,44.396
3,feature_4,44.857
4,feature_5,12.782
5,feature_6,25.288
6,feature_7,13.401
7,feature_8,17.412
8,feature_9,36.933
9,feature_10,13.047
10,feature_11,22.484
11,feature_12,13.353
12,feature_13,28.088
13,feature_14,28.442
14,feature_15,13.2
15,feature_16,32.054
16,feature_17,13.029
17,feature_18,21.801
18,feature_19,52.865
19,feature_20,13.302
20,feature_21,13.957
21,feature_22,13.172
22,feature_23,17.113
23,feature_24,25.33
