index,subsequence_idx,score,start_date,end_date
44,44,1.1522239276189883,2023-08-07,2023-08-09
47,47,1.2174703485841705,2023-08-09,2023-08-11
50,50,1.1717069048794326,2023-08-14,2023-08-16
90,90,2.66791863024149,2023-02-13,2023-02-15
101,101,1.655909400822931,2023-02-14,2023-02-16
113,113,1.5180659010601074,2023-02-15,2023-02-17
128,128,1.1095606715362007,2023-11-21,2023-11-24
188,188,1.5298836274040342,2024-02-12,2024-02-14
248,248,1.5189906819986574,2024-04-29,2024-05-01
255,255,3.593260711671989,2024-05-08,2024-05-10
256,256,2.7075615989638977,2024-05-09,2024-05-13
258,258,2.9253032854223715,2024-05-10,2024-05-14
287,287,1.018263466497628,2024-06-20,2024-06-24
288,288,1.1673929349992644,2024-06-21,2024-06-25
324,324,1.5947876996021702,2024-08-07,2024-08-09
326,326,1.4846564043509178,2024-08-09,2024-08-13
342,342,1.32280863229527,2024-08-29,2024-09-03
343,343,1.2122225233836592,2024-08-30,2024-09-04
344,344,0.9946580243543557,2024-09-03,2024-09-05
345,345,1.2172997716850722,2024-09-04,2024-09-06
395,395,2.8959145592580136,2024-11-06,2024-11-08
396,396,2.4019043597869243,2024-11-07,2024-11-11
397,397,2.6781445222156868,2024-11-08,2024-11-12
472,472,13.224698919363838,2025-02-19,2025-02-21
473,473,10.012492723731055,2025-02-20,2025-02-24
474,474,11.012249836008403,2025-02-21,2025-02-25
477,477,1.1241424708084853,2025-02-26,2025-02-28
485,485,1.012410114047456,2025-03-07,2025-03-11
