index,subsequence_idx,score,start_date,end_date
10,10,1.8110069705976637,2023-02-01,2023-02-03
11,11,1.7335430015213562,2023-02-02,2023-02-06
33,33,2.3713487607561556,2023-03-07,2023-03-09
69,69,1.7366299657201028,2023-04-27,2023-05-01
85,85,1.9474917553595643,2023-05-19,2023-05-23
86,86,1.6506181164557205,2023-05-22,2023-05-24
87,87,2.4212472240737886,2023-05-23,2023-05-25
100,100,1.8489774564414587,2023-06-12,2023-06-14
101,101,2.326827344534929,2023-06-13,2023-06-15
148,148,1.6335494940309876,2023-08-21,2023-08-23
149,149,5.660627821840025,2023-08-22,2023-08-24
150,150,3.292076018336244,2023-08-23,2023-08-25
151,151,1.6734521129419064,2023-08-24,2023-08-28
161,161,2.0114165467930363,2023-09-08,2023-09-12
162,162,2.2415799120092155,2023-09-11,2023-09-13
188,188,2.0627057398546875,2023-10-17,2023-10-19
189,189,2.1954338642397055,2023-10-18,2023-10-20
190,190,1.9375341867216018,2023-10-19,2023-10-23
219,219,2.704240311215569,2023-11-30,2023-12-04
221,221,1.786026959483815,2023-12-04,2023-12-06
225,225,2.734743060346282,2023-12-08,2023-12-12
226,226,2.2674681055473775,2023-12-11,2023-12-13
253,253,1.5707261537148618,2024-01-22,2024-01-24
260,260,1.575998358888074,2024-01-31,2024-02-02
281,281,2.0199811176374,2024-03-01,2024-03-05
286,286,1.7225886675205957,2024-03-08,2024-03-12
287,287,1.509099924300839,2024-03-11,2024-03-13
303,303,1.5166801512925614,2024-04-03,2024-04-05
341,341,1.5761638458650853,2024-05-28,2024-05-30
363,363,1.5433361158621337,2024-06-28,2024-07-02
367,367,1.5340461124779703,2024-07-05,2024-07-09
400,400,1.5161326582741688,2024-08-21,2024-08-23
401,401,2.582780090041517,2024-08-22,2024-08-26
407,407,2.036376854670934,2024-08-30,2024-09-04
408,408,1.631919505311308,2024-09-03,2024-09-05
411,411,3.3067369877339603,2024-09-06,2024-09-10
412,412,2.8203675449569054,2024-09-09,2024-09-11
414,414,2.3792981599903174,2024-09-11,2024-09-13
415,415,2.2864737979727314,2024-09-12,2024-09-16
416,416,2.862100173245374,2024-09-13,2024-09-17
448,448,2.1522370374374384,2024-10-29,2024-10-31
465,465,1.8678518347491657,2024-11-21,2024-11-25
467,467,2.8600774217015323,2024-11-25,2024-11-27
475,475,1.738885810732318,2024-12-06,2024-12-10
505,505,3.0683553146884233,2025-01-23,2025-01-27
506,506,2.3819529020330723,2025-01-24,2025-01-28
523,523,1.8533260968127114,2025-02-19,2025-02-21
