feature_index,feature_name,importance_score
0,high_std_0,224.398
1,low_std_0,145.567
2,close_std_0,314.631
3,daily_return_std_0,17.907
4,log_return_std_0,17.511
5,volume_change_std_0,20.298
6,relative_volume_std_0,43.686
7,log_volume_0,17.477
8,high_low_range_std_0,18.859
9,excess_return_std_0,20.256
10,open_std_1,340.335
11,high_std_1,134.814
12,low_std_1,148.589
13,close_std_1,77.11
14,daily_return_std_1,19.756
15,log_return_std_1,27.736
16,volume_change_std_1,44.737
17,relative_volume_std_1,20.524
18,log_volume_1,17.467
19,high_low_range_std_1,19.466
20,excess_return_std_1,27.364
21,open_std_2,29.479
22,high_std_2,36.127
23,low_std_2,37.939
24,close_std_2,30.663
25,daily_return_std_2,19.062
26,log_return_std_2,19.435
27,volume_change_std_2,19.81
28,relative_volume_std_2,20.919
29,log_volume_2,17.881
30,high_low_range_std_2,21
31,excess_return_std_2,34.4
