feature_index,feature_name,importance_score
0,daily_return_zscore_0,23.328
1,relative_volume_zscore_0,43.388
2,Close_0,36.25
3,Volume_0,23.982
4,Open_0,43.579
5,Low_0,23.858
6,relative_volume_0,43.497
7,high_low_range_0,36.166
8,daily_return_0,36.36
9,volume_change_0,23.602
10,log_return_0,23.676
11,excess_return_0,36.272
12,High_0,36.415
13,volume_change_zscore_0,36.458
14,log_return_zscore_0,23.947
15,log_volume_1,23.91
16,daily_return_zscore_1,23.957
17,relative_volume_zscore_1,43.558
18,Close_1,42.42
19,Volume_1,23.872
20,Open_1,23.082
21,Low_1,42.318
22,relative_volume_1,23.403
23,high_low_range_1,43.429
24,daily_return_1,23.45
25,volume_change_1,36.498
26,log_return_1,23.427
27,excess_return_1,23.529
28,High_1,36.218
29,volume_change_zscore_1,22.714
30,log_return_zscore_1,23.393
31,log_volume_2,36.501
32,daily_return_zscore_2,43.538
33,relative_volume_zscore_2,23.94
34,Close_2,23.741
35,Volume_2,23.887
36,Open_2,36.277
37,Low_2,23.899
38,relative_volume_2,36.175
39,high_low_range_2,43.547
40,daily_return_2,36.411
41,volume_change_2,23.518
42,log_return_2,43.471
43,excess_return_2,23.708
44,High_2,23.303
45,volume_change_zscore_2,43.463
46,log_return_zscore_2,23.894
47,ticker,23.912
48,time_period_idx,43.53
