feature_index,feature_name,importance_score
0,High_0,229.574
1,Low_0,42.549
2,Open_0,249.558
3,Volume_0,24.088
4,daily_return_0,24.138
5,log_return_0,35.964
6,volume_change_0,23.695
7,relative_volume_0,23.569
8,high_low_range_0,23.715
9,excess_return_0,23.108
10,daily_return_zscore_0,22.777
11,log_return_zscore_0,35.495
12,volume_change_zscore_0,23.753
13,relative_volume_zscore_0,23.066
14,log_volume_0,23.838
15,Close_1,259.99
16,High_1,290.429
17,Low_1,306.642
18,Open_1,303.044
19,Volume_1,36.174
20,daily_return_1,23.09
21,log_return_1,23.508
22,volume_change_1,38.411
23,relative_volume_1,35.496
24,high_low_range_1,23.519
25,excess_return_1,23.422
26,daily_return_zscore_1,23.805
27,log_return_zscore_1,35.528
28,volume_change_zscore_1,23.745
29,relative_volume_zscore_1,36.61
30,log_volume_1,23.404
31,Close_2,527.005
32,High_2,558.893
33,Low_2,287.375
34,Open_2,182.345
35,Volume_2,47.113
36,daily_return_2,23.575
37,log_return_2,23.675
38,volume_change_2,22.552
39,relative_volume_2,24.18
40,high_low_range_2,22.992
41,excess_return_2,23.654
42,daily_return_zscore_2,38.882
43,log_return_zscore_2,23.658
44,volume_change_zscore_2,35.263
45,relative_volume_zscore_2,35.775
46,log_volume_2,36.681
