feature_index,feature_name,importance_score
0,log_volume_0,28.44
1,log_return_std_0,28.561
2,low_std_0,16.306
3,excess_return_std_0,28.448
4,daily_return_std_0,16.348
5,open_std_0,28.467
6,relative_volume_std_0,16.032
7,high_low_range_std_0,24.931
8,high_std_0,16.022
9,volume_change_std_0,24.507
10,close_std_1,28.449
11,log_volume_1,28.43
12,log_return_std_1,24.896
13,low_std_1,28.661
14,excess_return_std_1,24.963
15,daily_return_std_1,24.812
16,open_std_1,16.383
17,relative_volume_std_1,28.486
18,high_low_range_std_1,15.863
19,high_std_1,16.104
20,volume_change_std_1,28.579
21,close_std_2,16.305
22,log_volume_2,16.356
23,log_return_std_2,28.479
24,low_std_2,16.349
25,excess_return_std_2,16.069
26,daily_return_std_2,16.286
27,open_std_2,15.997
28,relative_volume_std_2,16.319
29,high_low_range_std_2,16.389
30,high_std_2,24.902
31,volume_change_std_2,24.825
32,ticker,16.243
33,time_period_idx,16.388
