feature_index,feature_name,importance_score
0,log_volume_0,28.521
1,log_return_std_0,16.024
2,low_std_0,25.01
3,excess_return_std_0,15.892
4,daily_return_std_0,16.438
5,open_std_0,28.524
6,relative_volume_std_0,24.817
7,high_low_range_std_0,16.286
8,high_std_0,16.274
9,volume_change_std_0,16.265
10,close_std_1,28.459
11,log_volume_1,24.69
12,log_return_std_1,16.506
13,low_std_1,28.455
14,excess_return_std_1,28.523
15,daily_return_std_1,16.488
16,open_std_1,28.547
17,relative_volume_std_1,16.414
18,high_low_range_std_1,15.864
19,high_std_1,28.392
20,volume_change_std_1,16.189
21,close_std_2,16.406
22,log_volume_2,24.664
23,log_return_std_2,16.392
24,low_std_2,16.453
25,excess_return_std_2,28.549
26,daily_return_std_2,15.922
27,open_std_2,16.133
28,relative_volume_std_2,24.837
29,high_low_range_std_2,28.515
30,high_std_2,24.694
31,volume_change_std_2,28.515
32,ticker,16.277
33,time_period_idx,25.016
