index,subsequence_idx,score,start_date,end_date
19,19,3.3469573527146768,2023-07-05,2023-07-07
20,20,2.6975897489983756,2023-07-06,2023-07-10
21,21,2.129800311515145,2023-07-07,2023-07-11
63,63,2.7535950274990393,2023-08-30,2023-09-01
130,130,2.159644706230772,2023-11-24,2023-11-28
145,145,2.0601198241119603,2023-12-14,2023-12-18
174,174,2.0650273127919982,2024-01-24,2024-01-26
175,175,2.8391775256080747,2024-01-25,2024-01-29
177,177,2.6080900906020608,2024-01-29,2024-01-31
202,202,2.189641979866661,2024-02-29,2024-03-04
203,203,2.291735005527153,2024-03-01,2024-03-05
284,284,2.0246422295556097,2024-06-14,2024-06-18
286,286,2.669538515020083,2024-06-18,2024-06-21
288,288,2.273366541716801,2024-06-21,2024-06-25
312,312,1.9885362927119035,2023-03-14,2023-03-16
393,393,3.934738186951129,2024-11-04,2024-11-06
394,394,4.383462370338627,2024-11-05,2024-11-07
395,395,4.233248112360361,2024-11-06,2024-11-08
429,429,2.4276128880137358,2024-12-20,2024-12-24
446,446,2.4543532801093173,2023-03-30,2023-04-03
457,457,3.0260782537956517,2023-03-31,2023-04-04
468,468,2.1260533527359327,2023-04-03,2023-04-05
494,494,2.55747128623168,2025-03-19,2025-03-21
495,495,3.0387264091433503,2025-03-20,2025-03-24
496,496,2.4944118713531016,2025-03-21,2025-03-25
508,508,2.111642524939963,2023-04-21,2023-04-25
509,509,2.9598207284544626,2023-04-24,2023-04-26
538,538,3.653949746124904,2023-05-31,2023-06-02
