feature_index,feature_name,importance_score
0,feature_0,9.64
1,feature_1,9.451
2,feature_2,9.602
3,feature_3,6.873
4,feature_4,9.371
5,feature_5,9.498
6,feature_6,6.877
7,feature_7,9.361
8,feature_8,6.817
9,feature_9,6.742
10,feature_10,9.593
11,feature_11,9.542
12,feature_12,6.917
13,feature_13,9.411
14,feature_14,9.531
