feature_index,feature_name,importance_score
0,log_volume_0,16.165
1,log_return_std_0,16.277
2,low_std_0,28.517
3,excess_return_std_0,28.444
4,daily_return_std_0,16.24
5,open_std_0,16.444
6,relative_volume_std_0,16.128
7,high_low_range_std_0,28.546
8,high_std_0,16.437
9,volume_change_std_0,16.317
10,close_std_1,16.375
11,log_volume_1,16.334
12,log_return_std_1,16.331
13,low_std_1,28.587
14,excess_return_std_1,24.92
15,daily_return_std_1,24.956
16,open_std_1,28.473
17,relative_volume_std_1,28.368
18,high_low_range_std_1,16.187
19,high_std_1,24.867
20,volume_change_std_1,24.852
21,close_std_2,28.572
22,log_volume_2,16.406
23,log_return_std_2,16.165
24,low_std_2,24.825
25,excess_return_std_2,24.885
26,daily_return_std_2,28.579
27,open_std_2,16.434
28,relative_volume_std_2,28.513
29,high_low_range_std_2,16.331
30,high_std_2,28.401
31,volume_change_std_2,16.266
32,ticker,15.859
33,time_period_idx,24.938
