index,subsequence_idx,score,start_date,end_date
11,11,2.9536215033373323,2023-03-07,2023-03-09
38,38,1.7407170498942923,2023-07-03,2023-07-06
46,46,1.6716590214287381,2023-08-07,2023-08-09
55,55,1.8023933309996856,2023-09-14,2023-09-18
76,76,2.8598977909540277,2023-12-13,2023-12-15
81,81,1.5635562661691473,2024-01-05,2024-01-09
86,86,1.816147206586848,2024-01-29,2024-01-31
90,90,2.4104604865192383,2024-02-14,2024-02-16
114,114,2.8792600553191545,2024-05-29,2024-05-31
119,119,2.0782376570788434,2024-06-20,2024-06-24
124,124,2.100614526606915,2024-07-12,2024-07-16
133,133,1.9363846237487365,2024-08-20,2024-08-22
145,145,1.7828320989002773,2024-10-10,2024-10-14
149,149,1.7341970965659042,2024-10-28,2024-10-30
151,151,2.729182264946081,2024-11-05,2024-11-07
176,176,2.531773408899769,2025-02-26,2025-02-28
