feature_index,feature_name,importance_score
0,log_volume_0,28.506
1,log_return_std_0,28.393
2,low_std_0,24.88
3,excess_return_std_0,16.015
4,daily_return_std_0,28.527
5,open_std_0,16.389
6,relative_volume_std_0,24.855
7,high_low_range_std_0,28.606
8,high_std_0,28.52
9,volume_change_std_0,28.285
10,close_std_1,24.939
11,log_volume_1,16.23
12,log_return_std_1,24.856
13,low_std_1,24.899
14,excess_return_std_1,28.617
15,daily_return_std_1,16.124
16,open_std_1,28.522
17,relative_volume_std_1,16.345
18,high_low_range_std_1,24.87
19,high_std_1,16.429
20,volume_change_std_1,15.939
21,close_std_2,16.42
22,log_volume_2,16.225
23,log_return_std_2,28.677
24,low_std_2,16.254
25,excess_return_std_2,16.057
26,daily_return_std_2,16.363
27,open_std_2,16.213
28,relative_volume_std_2,24.878
29,high_low_range_std_2,15.784
30,high_std_2,16.139
31,volume_change_std_2,16.208
32,ticker,16.176
33,time_period_idx,28.347
