feature_index,feature_name,importance_score
0,High_0,22.858
1,Low_0,23.022
2,Open_0,35.937
3,Volume_0,46.005
4,daily_return_0,22.598
5,log_return_0,36.02
6,volume_change_0,35.686
7,relative_volume_0,36.071
8,high_low_range_0,23.325
9,excess_return_0,35.551
10,daily_return_zscore_0,42.486
11,log_return_zscore_0,23.666
12,volume_change_zscore_0,36.024
13,relative_volume_zscore_0,42.843
14,log_volume_0,36.391
15,Close_1,23.746
16,High_1,22.827
17,Low_1,22.99
18,Open_1,23.604
19,Volume_1,51.939
20,daily_return_1,23.862
21,log_return_1,22.833
22,volume_change_1,23.795
23,relative_volume_1,35.431
24,high_low_range_1,23.713
25,excess_return_1,23.803
26,daily_return_zscore_1,36.059
27,log_return_zscore_1,43.457
28,volume_change_zscore_1,47.182
29,relative_volume_zscore_1,57.296
30,log_volume_1,23.431
31,Close_2,35.854
32,High_2,23.679
33,Low_2,23.762
34,Open_2,23.406
35,Volume_2,59.906
36,daily_return_2,23.074
37,log_return_2,35.441
38,volume_change_2,23.864
39,relative_volume_2,23.384
40,high_low_range_2,23.586
41,excess_return_2,35.784
42,daily_return_zscore_2,43.958
43,log_return_zscore_2,47.21
44,volume_change_zscore_2,62.306
45,relative_volume_zscore_2,23.874
46,log_volume_2,23.61
