index,subsequence_idx,score
23,23,2.0535
34,34,2.38532
48,48,1.94042
63,63,1.91142
103,103,2.18982
120,120,1.85042
126,126,1.96624
129,129,2.27284
131,131,2.17918
140,140,2.72485
149,149,2.59037
155,155,2.11501
161,161,2.93317
176,176,2.37263
