feature_index,feature_name,importance_score
0,log_volume_0,16.4
1,log_return_std_0,16.311
2,low_std_0,28.611
3,excess_return_std_0,24.771
4,daily_return_std_0,16.465
5,open_std_0,24.846
6,relative_volume_std_0,16.272
7,high_low_range_std_0,16.118
8,high_std_0,28.586
9,volume_change_std_0,24.814
10,close_std_1,16.461
11,log_volume_1,24.689
12,log_return_std_1,16.395
13,low_std_1,28.567
14,excess_return_std_1,24.772
15,daily_return_std_1,15.98
16,open_std_1,28.457
17,relative_volume_std_1,16.286
18,high_low_range_std_1,16.235
19,high_std_1,24.967
20,volume_change_std_1,28.465
21,close_std_2,28.371
22,log_volume_2,28.438
23,log_return_std_2,28.497
24,low_std_2,16.269
25,excess_return_std_2,16.066
26,daily_return_std_2,28.479
27,open_std_2,16.352
28,relative_volume_std_2,16.355
29,high_low_range_std_2,16.413
30,high_std_2,24.909
31,volume_change_std_2,16.086
32,ticker,28.529
33,time_period_idx,16.369
