index,subsequence_idx,score
10,10,2.2944
18,18,2.2337
46,46,1.90764
58,58,1.82532
76,76,1.94448
95,95,2.37991
114,114,2.06126
119,119,2.17288
129,129,2.0482
140,140,1.96714
160,160,2.67425
165,165,1.82674
174,174,1.93206
