feature_index,feature_name,importance_score
0,high_std_0,192.798
1,low_std_0,50.797
2,close_std_0,100.557
3,daily_return_std_0,18.999
4,log_return_std_0,18.849
5,volume_change_std_0,37.922
6,relative_volume_std_0,80.054
7,log_volume_0,18.485
8,high_low_range_std_0,37.593
9,excess_return_std_0,31.258
10,open_std_1,100.576
11,high_std_1,37.619
12,low_std_1,51.078
13,close_std_1,33.539
14,daily_return_std_1,21.168
15,log_return_std_1,31.716
16,volume_change_std_1,21.054
17,relative_volume_std_1,18.99
18,log_volume_1,17.289
19,high_low_range_std_1,18.654
20,excess_return_std_1,21.605
21,open_std_2,19.854
22,high_std_2,46.457
23,low_std_2,31.394
24,close_std_2,71.464
25,daily_return_std_2,18.745
26,log_return_std_2,20.972
27,volume_change_std_2,19.798
28,relative_volume_std_2,18.717
29,log_volume_2,16.748
30,high_low_range_std_2,18.758
31,excess_return_std_2,34.283
