window_idx,stock_idx,ticker,score,start_date,end_date,log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
122,10,AMZN,2.08533,2023-08-02,2023-08-04,17.74787724037325,-1.0799582676820692,-0.1177855328855968,128.2100067138672,51027600.0,130.14999389648438,126.81999969482422,0.9018995396083844,0.0268884721725323,-0.0264256637787476,0.212100193593596,-0.026781097330387,-0.0125861224423997,130.22999572753906,0.2570460763298938,-1.08233489556426,18.29947537002127,0.3966900066258189,1.0916872616313469,128.91000366210938,88585200.0,127.4800033569336,126.41000366210938,1.4899692840123806,0.0271338705514915,0.0054597684391703,0.7360252098864144,0.0054449179324955,0.0080077422795972,129.83999633789062,1.1129812619425163,0.4034994580184077,18.84554775201741,2.453247892424321,2.5871581331532885,139.57000732421875,152938700.0,141.05999755859375,139.32000732421875,2.4899762706207493,0.0309359555843528,0.0826933780100627,0.726458821563873,0.0794518051343017,0.0879934521651132,143.6300048828125,1.46934854431408,2.429976622715594
