feature_index,feature_name,importance_score
0,High_0,23.409
1,Low_0,35.535
2,Open_0,23.827
3,Volume_0,62.441
4,daily_return_0,23.621
5,log_return_0,23.949
6,volume_change_0,42.698
7,relative_volume_0,42.729
8,high_low_range_0,23.615
9,excess_return_0,35.948
10,daily_return_zscore_0,35.821
11,log_return_zscore_0,23.653
12,volume_change_zscore_0,23.673
13,relative_volume_zscore_0,35.815
14,log_volume_0,42.67
15,Close_1,35.329
16,High_1,23.682
17,Low_1,23.486
18,Open_1,24.021
19,Volume_1,52.533
20,daily_return_1,23.602
21,log_return_1,35.604
22,volume_change_1,23.974
23,relative_volume_1,42.254
24,high_low_range_1,35.934
25,excess_return_1,23.88
26,daily_return_zscore_1,41.89
27,log_return_zscore_1,23.803
28,volume_change_zscore_1,22.75
29,relative_volume_zscore_1,23.921
30,log_volume_1,35.629
31,Close_2,42.491
32,High_2,23.887
33,Low_2,23.46
34,Open_2,35.694
35,Volume_2,68.25
36,daily_return_2,35.864
37,log_return_2,23.984
38,volume_change_2,23.751
39,relative_volume_2,42.731
40,high_low_range_2,35.727
41,excess_return_2,42.316
42,daily_return_zscore_2,23.15
43,log_return_zscore_2,36.038
44,volume_change_zscore_2,23.84
45,relative_volume_zscore_2,23.04
46,log_volume_2,23.863
