feature_index,feature_name,importance_score
0,high_std_0,30.567
1,low_std_0,21.393
2,close_std_0,32.483
3,daily_return_std_0,18.679
4,log_return_std_0,20.224
5,volume_change_std_0,18.247
6,relative_volume_std_0,19.244
7,log_volume_0,18.804
8,high_low_range_std_0,18.86
9,excess_return_std_0,18.09
10,open_std_1,34.878
11,high_std_1,89.079
12,low_std_1,149.441
13,close_std_1,167.646
14,daily_return_std_1,49.425
15,log_return_std_1,62.023
16,volume_change_std_1,20.734
17,relative_volume_std_1,19.34
18,log_volume_1,17.674
19,high_low_range_std_1,19.97
20,excess_return_std_1,53.702
21,open_std_2,62.228
22,high_std_2,267.211
23,low_std_2,29.927
24,close_std_2,144.61
25,daily_return_std_2,31.673
26,log_return_std_2,21.312
27,volume_change_std_2,19.951
28,relative_volume_std_2,43.647
29,log_volume_2,19.613
30,high_low_range_std_2,32.448
31,excess_return_std_2,19.577
