feature_index,feature_name,importance_score
0,High_0,22.919
1,Low_0,35.426
2,Open_0,41.962
3,Volume_0,42.65
4,daily_return_0,22.822
5,log_return_0,23.25
6,volume_change_0,35.228
7,relative_volume_0,23.5
8,high_low_range_0,42.103
9,excess_return_0,35.517
10,daily_return_zscore_0,41.412
11,log_return_zscore_0,23.327
12,volume_change_zscore_0,23.595
13,relative_volume_zscore_0,35.534
14,log_volume_0,42.146
15,Close_1,23.736
16,High_1,22.851
17,Low_1,35.549
18,Open_1,35.323
19,Volume_1,49.554
20,daily_return_1,42.273
21,log_return_1,22.964
22,volume_change_1,23.151
23,relative_volume_1,23.467
24,high_low_range_1,23.656
25,excess_return_1,22.677
26,daily_return_zscore_1,42.319
27,log_return_zscore_1,41.959
28,volume_change_zscore_1,35.568
29,relative_volume_zscore_1,23.203
30,log_volume_1,23.323
31,Close_2,23.756
32,High_2,23.269
33,Low_2,42.119
34,Open_2,23.457
35,Volume_2,43.939
36,daily_return_2,23.594
37,log_return_2,35.413
38,volume_change_2,35.535
39,relative_volume_2,22.658
40,high_low_range_2,35.599
41,excess_return_2,23.354
42,daily_return_zscore_2,23.562
43,log_return_zscore_2,35.419
44,volume_change_zscore_2,35.435
45,relative_volume_zscore_2,23.711
46,log_volume_2,23.593
