feature_index,feature_name,importance_score
0,High_0,23.414
1,Low_0,35.789
2,Open_0,23.883
3,Volume_0,42.522
4,daily_return_0,35.447
5,log_return_0,22.947
6,volume_change_0,47.15
7,relative_volume_0,114.664
8,high_low_range_0,23.125
9,excess_return_0,23.664
10,daily_return_zscore_0,22.91
11,log_return_zscore_0,23.032
12,volume_change_zscore_0,35.859
13,relative_volume_zscore_0,35.859
14,log_volume_0,35.376
15,Close_1,35.59
16,High_1,23.652
17,Low_1,35.854
18,Open_1,22.861
19,Volume_1,42.027
20,daily_return_1,35.335
21,log_return_1,23.841
22,volume_change_1,23.864
23,relative_volume_1,61.984
24,high_low_range_1,23.046
25,excess_return_1,23.817
26,daily_return_zscore_1,23.701
27,log_return_zscore_1,23.466
28,volume_change_zscore_1,23.841
29,relative_volume_zscore_1,22.712
30,log_volume_1,35.556
31,Close_2,23.44
32,High_2,23.098
33,Low_2,35.949
34,Open_2,23.552
35,Volume_2,46.499
36,daily_return_2,23.722
37,log_return_2,22.96
38,volume_change_2,86.167
39,relative_volume_2,36.297
40,high_low_range_2,23.876
41,excess_return_2,23.882
42,daily_return_zscore_2,53.163
43,log_return_zscore_2,47.216
44,volume_change_zscore_2,35.39
45,relative_volume_zscore_2,52.636
46,log_volume_2,53.961
