feature_index,feature_name,importance_score
0,High_0,23.855
1,Low_0,23.691
2,Open_0,23.416
3,Volume_0,46.638
4,daily_return_0,23.474
5,log_return_0,35.754
6,volume_change_0,23.992
7,relative_volume_0,23.806
8,high_low_range_0,35.639
9,excess_return_0,35.903
10,daily_return_zscore_0,41.778
11,log_return_zscore_0,42.225
12,volume_change_zscore_0,42.731
13,relative_volume_zscore_0,23.708
14,log_volume_0,23.198
15,Close_1,35.507
16,High_1,35.913
17,Low_1,23.931
18,Open_1,23.652
19,Volume_1,50.343
20,daily_return_1,35.944
21,log_return_1,23.99
22,volume_change_1,35.998
23,relative_volume_1,43.063
24,high_low_range_1,24.04
25,excess_return_1,23.919
26,daily_return_zscore_1,23.697
27,log_return_zscore_1,42.703
28,volume_change_zscore_1,23.14
29,relative_volume_zscore_1,42.483
30,log_volume_1,24.039
31,Close_2,23.115
32,High_2,35.809
33,Low_2,42.475
34,Open_2,36.032
35,Volume_2,53.863
36,daily_return_2,23.22
37,log_return_2,35.683
38,volume_change_2,24.015
39,relative_volume_2,23.916
40,high_low_range_2,23.34
41,excess_return_2,36.011
42,daily_return_zscore_2,35.38
43,log_return_zscore_2,23.812
44,volume_change_zscore_2,43.222
45,relative_volume_zscore_2,24.002
46,log_volume_2,23.754
