index,subsequence_idx,score,start_date,end_date
98,98,2.1548247381101455,2023-10-16,2023-10-18
146,146,2.2097162016237375,2023-02-21,2023-02-23
157,157,2.285359298412036,2023-02-22,2023-02-24
168,168,2.783017750547242,2023-02-23,2023-02-27
194,194,2.1737682246081866,2024-02-20,2024-02-22
206,206,2.396931969164925,2024-03-06,2024-03-08
207,207,2.610481553153834,2024-03-07,2024-03-11
208,208,3.053043307528983,2024-03-08,2024-03-12
239,239,2.441116153953173,2024-04-17,2024-04-19
240,240,2.653798219414388,2024-04-18,2024-04-22
241,241,2.754717046138459,2024-04-19,2024-04-23
267,267,2.3005949246354342,2024-05-23,2024-05-28
287,287,2.1465392447883014,2024-06-20,2024-06-24
316,316,2.346042932417724,2024-07-29,2024-07-31
317,317,3.351652599133969,2024-07-30,2024-08-01
318,318,2.126815145669856,2024-07-31,2024-08-02
319,319,2.793315361619739,2024-08-01,2024-08-05
321,321,2.2188882137558563,2024-08-05,2024-08-07
452,452,4.417831614943684,2025-01-23,2025-01-27
453,453,4.720343206106129,2025-01-24,2025-01-28
454,454,4.373796793262799,2025-01-27,2025-01-29
476,476,2.3131075810128565,2025-02-25,2025-02-27
477,477,2.357838551796576,2025-02-26,2025-02-28
478,478,3.36127508930034,2025-02-27,2025-03-03
481,481,2.065225934827139,2025-03-03,2025-03-05
532,532,3.7983246631933305,2023-05-23,2023-05-25
533,533,3.5827634524830265,2023-05-24,2023-05-26
534,534,2.9508505024357468,2023-05-25,2023-05-30
