index,subsequence_idx,score,start_date,end_date
33,33,2.964392490985062,2023-07-24,2023-07-26
34,34,3.739626008743224,2023-07-25,2023-07-27
36,36,3.745169917499366,2023-07-26,2023-07-28
100,100,2.7410265928519935,2023-10-18,2023-10-20
108,108,2.3740973627426754,2023-10-27,2023-10-31
109,109,2.0645096819793736,2023-10-30,2023-11-01
110,110,2.540107664409941,2023-10-31,2023-11-02
143,143,2.2616342676420254,2023-12-12,2023-12-14
292,292,2.054420795870814,2024-06-26,2024-06-28
293,293,2.6894627125037145,2024-06-27,2024-07-01
311,311,2.050902673296195,2024-07-23,2024-07-25
313,313,2.0898592213882714,2024-07-24,2024-07-26
323,323,2.527751584835195,2023-03-15,2023-03-17
335,335,2.064140747305525,2023-03-16,2023-03-20
356,356,2.3456290237209196,2024-09-18,2024-09-20
358,358,2.508263635421914,2024-09-19,2024-09-23
359,359,2.633124910548133,2024-09-20,2024-09-24
381,381,2.3051559507843966,2024-10-18,2024-10-22
383,383,3.1097465745415906,2024-10-22,2024-10-24
384,384,3.035838655642335,2024-10-23,2024-10-25
385,385,2.4260564391472426,2024-10-24,2024-10-28
457,457,3.4760559929577686,2023-03-31,2023-04-04
468,468,2.317982622986695,2023-04-03,2023-04-05
469,469,2.244979185130058,2025-02-13,2025-02-18
471,471,2.2718452825979565,2025-02-18,2025-02-20
479,479,2.7005125186177823,2023-04-04,2023-04-06
509,509,3.1329356021823958,2023-04-24,2023-04-26
510,510,4.157656821224561,2023-04-25,2023-04-27
511,511,3.802506574931076,2023-04-26,2023-04-28
538,538,2.4150950117433254,2023-05-31,2023-06-02
