feature_index,feature_name,importance_score
0,log_volume_0,16.24
1,log_return_std_0,16.31
2,low_std_0,15.4
3,excess_return_std_0,16.454
4,daily_return_std_0,16.485
5,open_std_0,15.769
6,relative_volume_std_0,24.823
7,high_low_range_std_0,28.505
8,high_std_0,28.481
9,volume_change_std_0,28.461
10,close_std_1,16.325
11,log_volume_1,24.816
12,log_return_std_1,16.359
13,low_std_1,15.808
14,excess_return_std_1,28.527
15,daily_return_std_1,16.187
16,open_std_1,24.919
17,relative_volume_std_1,28.521
18,high_low_range_std_1,24.856
19,high_std_1,16.245
20,volume_change_std_1,16.082
21,close_std_2,28.609
22,log_volume_2,16.249
23,log_return_std_2,24.9
24,low_std_2,24.869
25,excess_return_std_2,28.54
26,daily_return_std_2,28.418
27,open_std_2,28.465
28,relative_volume_std_2,16.335
29,high_low_range_std_2,15.982
30,high_std_2,24.861
31,volume_change_std_2,16.401
32,ticker,16.336
33,time_period_idx,28.473
