feature_index,feature_name,importance_score
0,High_0,35.053
1,Low_0,22.656
2,Open_0,23.212
3,Volume_0,23.23
4,daily_return_0,35.429
5,log_return_0,23.376
6,volume_change_0,22.929
7,relative_volume_0,35.474
8,high_low_range_0,23.317
9,excess_return_0,23.484
10,daily_return_zscore_0,35.268
11,log_return_zscore_0,23.326
12,volume_change_zscore_0,23.446
13,relative_volume_zscore_0,35.404
14,log_volume_0,23.07
15,Close_1,23.434
16,High_1,41.887
17,Low_1,23.581
18,Open_1,23.25
19,Volume_1,41.995
20,daily_return_1,42.158
21,log_return_1,23.272
22,volume_change_1,23.161
23,relative_volume_1,42.11
24,high_low_range_1,23.419
25,excess_return_1,41.377
26,daily_return_zscore_1,35.423
27,log_return_zscore_1,34.924
28,volume_change_zscore_1,23.532
29,relative_volume_zscore_1,35.147
30,log_volume_1,35.411
31,Close_2,41.968
32,High_2,23.471
33,Low_2,23.222
34,Open_2,35.543
35,Volume_2,48.82
36,daily_return_2,35.356
37,log_return_2,44.495
38,volume_change_2,23.43
39,relative_volume_2,22.609
40,high_low_range_2,44.319
41,excess_return_2,23.307
42,daily_return_zscore_2,35.268
43,log_return_zscore_2,41.999
44,volume_change_zscore_2,42.239
45,relative_volume_zscore_2,22.607
46,log_volume_2,23.598
