feature_index,feature_name,importance_score
0,high_std_0,34.659
1,low_std_0,20.89
2,close_std_0,18.728
3,daily_return_std_0,53.8
4,log_return_std_0,35.526
5,volume_change_std_0,22.217
6,relative_volume_std_0,79.01
7,log_volume_0,19.474
8,high_low_range_std_0,19.977
9,excess_return_std_0,21.113
10,open_std_1,98.396
11,high_std_1,63.893
12,low_std_1,37.624
13,close_std_1,32.386
14,daily_return_std_1,19.103
15,log_return_std_1,21.077
16,volume_change_std_1,63.894
17,relative_volume_std_1,51.811
18,log_volume_1,21.162
19,high_low_range_std_1,49.071
20,excess_return_std_1,21.486
21,open_std_2,28.295
22,high_std_2,77.813
23,low_std_2,35.146
24,close_std_2,85.359
25,daily_return_std_2,22.265
26,log_return_std_2,20.438
27,volume_change_std_2,20.461
28,relative_volume_std_2,20.409
29,log_volume_2,18.049
30,high_low_range_std_2,20.51
31,excess_return_std_2,43.051
