feature_index,feature_name,importance_score
0,log_volume_0,28.513
1,log_return_std_0,24.897
2,low_std_0,28.528
3,excess_return_std_0,28.483
4,daily_return_std_0,28.485
5,open_std_0,28.66
6,relative_volume_std_0,16.276
7,high_low_range_std_0,24.888
8,high_std_0,15.847
9,volume_change_std_0,16.278
10,close_std_1,16.457
11,log_volume_1,24.94
12,log_return_std_1,16.161
13,low_std_1,16.215
14,excess_return_std_1,24.854
15,daily_return_std_1,28.54
16,open_std_1,16.197
17,relative_volume_std_1,16.331
18,high_low_range_std_1,16.102
19,high_std_1,16.098
20,volume_change_std_1,24.753
21,close_std_2,16.034
22,log_volume_2,16.444
23,log_return_std_2,15.971
24,low_std_2,16.158
25,excess_return_std_2,16.296
26,daily_return_std_2,24.84
27,open_std_2,24.946
28,relative_volume_std_2,28.519
29,high_low_range_std_2,28.342
30,high_std_2,16.465
31,volume_change_std_2,28.557
32,ticker,28.373
33,time_period_idx,15.898
