feature_index,feature_name,importance_score
0,log_volume_0,28.275
1,log_return_std_0,16.384
2,low_std_0,28.481
3,excess_return_std_0,28.557
4,daily_return_std_0,28.555
5,open_std_0,16.509
6,relative_volume_std_0,28.462
7,high_low_range_std_0,15.795
8,high_std_0,16.422
9,volume_change_std_0,16.44
10,close_std_1,24.975
11,log_volume_1,16.295
12,log_return_std_1,16.047
13,low_std_1,28.491
14,excess_return_std_1,15.834
15,daily_return_std_1,24.919
16,open_std_1,16.355
17,relative_volume_std_1,16.185
18,high_low_range_std_1,16.395
19,high_std_1,24.896
20,volume_change_std_1,16.507
21,close_std_2,16.107
22,log_volume_2,24.858
23,log_return_std_2,15.904
24,low_std_2,16.465
25,excess_return_std_2,28.75
26,daily_return_std_2,16.289
27,open_std_2,24.702
28,relative_volume_std_2,28.593
29,high_low_range_std_2,28.525
30,high_std_2,16.036
31,volume_change_std_2,24.925
32,ticker,28.311
33,time_period_idx,24.884
