feature_index,feature_name,importance_score
0,log_volume_0,28.553
1,log_return_std_0,28.325
2,low_std_0,16.451
3,excess_return_std_0,28.584
4,daily_return_std_0,16.43
5,open_std_0,28.421
6,relative_volume_std_0,28.559
7,high_low_range_std_0,16.412
8,high_std_0,15.807
9,volume_change_std_0,16.399
10,close_std_1,16.361
11,log_volume_1,16.5
12,log_return_std_1,16.243
13,low_std_1,16.457
14,excess_return_std_1,24.875
15,daily_return_std_1,16.133
16,open_std_1,28.5
17,relative_volume_std_1,24.939
18,high_low_range_std_1,16.518
19,high_std_1,15.849
20,volume_change_std_1,28.608
21,close_std_2,16.465
22,log_volume_2,24.899
23,log_return_std_2,24.809
24,low_std_2,16.494
25,excess_return_std_2,24.894
26,daily_return_std_2,24.927
27,open_std_2,24.897
28,relative_volume_std_2,28.576
29,high_low_range_std_2,28.404
30,high_std_2,15.826
31,volume_change_std_2,16.332
32,ticker,28.47
33,time_period_idx,16.517
