feature_index,feature_name,importance_score
0,log_volume_0,16.013
1,log_return_std_0,28.443
2,low_std_0,24.847
3,excess_return_std_0,16.081
4,daily_return_std_0,16.013
5,open_std_0,24.771
6,relative_volume_std_0,24.765
7,high_low_range_std_0,16.266
8,high_std_0,16.252
9,volume_change_std_0,28.468
10,close_std_1,16.493
11,log_volume_1,28.56
12,log_return_std_1,16.367
13,low_std_1,28.591
14,excess_return_std_1,16.045
15,daily_return_std_1,28.511
16,open_std_1,16.42
17,relative_volume_std_1,24.882
18,high_low_range_std_1,16.547
19,high_std_1,16.362
20,volume_change_std_1,28.44
21,close_std_2,16.062
22,log_volume_2,16.305
23,log_return_std_2,24.936
24,low_std_2,28.58
25,excess_return_std_2,24.81
26,daily_return_std_2,28.46
27,open_std_2,16.417
28,relative_volume_std_2,16.393
29,high_low_range_std_2,28.421
30,high_std_2,16.236
31,volume_change_std_2,16.371
32,ticker,28.526
33,time_period_idx,24.863
