feature_index,feature_name,importance_score
0,log_volume_0,28.55
1,log_return_std_0,16.164
2,low_std_0,16.399
3,excess_return_std_0,24.871
4,daily_return_std_0,28.434
5,open_std_0,16.055
6,relative_volume_std_0,15.997
7,high_low_range_std_0,24.871
8,high_std_0,28.462
9,volume_change_std_0,16.389
10,close_std_1,24.912
11,log_volume_1,16.398
12,log_return_std_1,16.457
13,low_std_1,16.367
14,excess_return_std_1,24.921
15,daily_return_std_1,24.946
16,open_std_1,16.062
17,relative_volume_std_1,28.379
18,high_low_range_std_1,16.457
19,high_std_1,28.486
20,volume_change_std_1,16.188
21,close_std_2,24.841
22,log_volume_2,28.551
23,log_return_std_2,28.466
24,low_std_2,28.509
25,excess_return_std_2,24.788
26,daily_return_std_2,28.539
27,open_std_2,16.375
28,relative_volume_std_2,16.321
29,high_low_range_std_2,28.624
30,high_std_2,16.305
31,volume_change_std_2,16.001
32,ticker,16.218
33,time_period_idx,15.937
