index,subsequence_idx,score,start_date,end_date
3,3,2.277564629835196,2023-01-31,2023-02-02
46,46,3.5794055143913783,2023-08-07,2023-08-09
75,75,1.6568196020147434,2023-12-08,2023-12-12
80,80,2.957340303161489,2024-01-02,2024-01-04
87,87,2.1690665592531255,2024-02-01,2024-02-05
125,125,2.726342929516637,2024-07-17,2024-07-19
130,130,2.690281675269205,2024-08-07,2024-08-09
136,136,1.9347635787658852,2024-09-03,2024-09-05
142,142,1.67264007388553,2024-09-27,2024-10-01
149,149,3.572666667932152,2024-10-28,2024-10-30
166,166,2.0492835504128704,2025-01-13,2025-01-15
178,178,2.6074512362930666,2025-03-06,2025-03-10
