index,subsequence_idx,score,start_date,end_date
23,23,2.98747,2024-06-20,2024-06-24
47,47,2.47335,2024-09-19,2024-09-23
66,66,2.50823,2024-12-05,2024-12-09
70,70,2.70095,2024-12-18,2024-12-20
81,81,2.75245,2025-02-04,2025-02-06
110,110,3.44355,2023-06-14,2023-06-16
145,145,2.4744,2023-10-31,2023-11-02
168,168,2.52885,2024-02-01,2024-02-05
