feature_index,feature_name,importance_score
0,log_volume_0,24.964
1,log_return_std_0,28.499
2,low_std_0,15.965
3,excess_return_std_0,16.266
4,daily_return_std_0,24.905
5,open_std_0,16.166
6,relative_volume_std_0,28.476
7,high_low_range_std_0,28.613
8,high_std_0,16.441
9,volume_change_std_0,28.574
10,close_std_1,16.302
11,log_volume_1,16.136
12,log_return_std_1,15.695
13,low_std_1,28.576
14,excess_return_std_1,28.502
15,daily_return_std_1,16.42
16,open_std_1,24.94
17,relative_volume_std_1,16.437
18,high_low_range_std_1,16.442
19,high_std_1,16.338
20,volume_change_std_1,24.759
21,close_std_2,28.455
22,log_volume_2,16.227
23,log_return_std_2,28.376
24,low_std_2,16.19
25,excess_return_std_2,16.438
26,daily_return_std_2,28.485
27,open_std_2,24.968
28,relative_volume_std_2,16.335
29,high_low_range_std_2,28.444
30,high_std_2,15.757
31,volume_change_std_2,24.986
32,ticker,24.815
33,time_period_idx,16.364
