feature_index,feature_name,importance_score
0,High_0,23.289
1,Low_0,23.222
2,Open_0,35.659
3,Volume_0,49.073
4,daily_return_0,23.28
5,log_return_0,35.573
6,volume_change_0,35.353
7,relative_volume_0,23.225
8,high_low_range_0,22.775
9,excess_return_0,23.456
10,daily_return_zscore_0,35.6
11,log_return_zscore_0,35.413
12,volume_change_zscore_0,35.375
13,relative_volume_zscore_0,42.093
14,log_volume_0,23.14
15,Close_1,23.549
16,High_1,42.127
17,Low_1,35.54
18,Open_1,35.653
19,Volume_1,42.102
20,daily_return_1,23.249
21,log_return_1,35.449
22,volume_change_1,22.831
23,relative_volume_1,42.103
24,high_low_range_1,41.5
25,excess_return_1,22.882
26,daily_return_zscore_1,23.001
27,log_return_zscore_1,35.192
28,volume_change_zscore_1,23.493
29,relative_volume_zscore_1,42.191
30,log_volume_1,23.432
31,Close_2,23.554
32,High_2,42.092
33,Low_2,42.065
34,Open_2,22.71
35,Volume_2,42.504
36,daily_return_2,35.409
37,log_return_2,42.056
38,volume_change_2,23.549
39,relative_volume_2,23.506
40,high_low_range_2,23.359
41,excess_return_2,23.065
42,daily_return_zscore_2,35.294
43,log_return_zscore_2,23.172
44,volume_change_zscore_2,23.293
45,relative_volume_zscore_2,23.016
46,log_volume_2,23.427
