feature_index,feature_name,importance_score
0,log_volume_0,16.25
1,log_return_std_0,16.379
2,low_std_0,16.401
3,excess_return_std_0,28.533
4,daily_return_std_0,28.422
5,open_std_0,16.115
6,relative_volume_std_0,28.724
7,high_low_range_std_0,28.553
8,high_std_0,16.338
9,volume_change_std_0,28.53
10,close_std_1,24.835
11,log_volume_1,28.514
12,log_return_std_1,16.408
13,low_std_1,24.878
14,excess_return_std_1,24.85
15,daily_return_std_1,16.336
16,open_std_1,16.445
17,relative_volume_std_1,28.463
18,high_low_range_std_1,24.698
19,high_std_1,16.451
20,volume_change_std_1,16.102
21,close_std_2,16.308
22,log_volume_2,28.577
23,log_return_std_2,24.869
24,low_std_2,16.285
25,excess_return_std_2,24.952
26,daily_return_std_2,16.274
27,open_std_2,28.403
28,relative_volume_std_2,24.965
29,high_low_range_std_2,28.281
30,high_std_2,15.932
31,volume_change_std_2,16.037
32,ticker,16.074
33,time_period_idx,16.391
