feature_index,feature_name,importance_score
0,High_0,35.346
1,Low_0,23.635
2,Open_0,23.537
3,Volume_0,48.759
4,daily_return_0,42.258
5,log_return_0,23.542
6,volume_change_0,22.614
7,relative_volume_0,41.995
8,high_low_range_0,42.046
9,excess_return_0,23.542
10,daily_return_zscore_0,35.656
11,log_return_zscore_0,23.367
12,volume_change_zscore_0,35.419
13,relative_volume_zscore_0,42.136
14,log_volume_0,23.621
15,Close_1,35.443
16,High_1,23.597
17,Low_1,35.714
18,Open_1,23.292
19,Volume_1,55.039
20,daily_return_1,23.133
21,log_return_1,23.638
22,volume_change_1,22.741
23,relative_volume_1,23.156
24,high_low_range_1,35.623
25,excess_return_1,23.57
26,daily_return_zscore_1,23.09
27,log_return_zscore_1,23.483
28,volume_change_zscore_1,42.085
29,relative_volume_zscore_1,41.348
30,log_volume_1,23.531
31,Close_2,42.11
32,High_2,22.774
33,Low_2,35.375
34,Open_2,23.349
35,Volume_2,55.898
36,daily_return_2,35.298
37,log_return_2,23.575
38,volume_change_2,35.194
39,relative_volume_2,35.284
40,high_low_range_2,42.254
41,excess_return_2,22.955
42,daily_return_zscore_2,35.208
43,log_return_zscore_2,23.513
44,volume_change_zscore_2,35.404
45,relative_volume_zscore_2,23.603
46,log_volume_2,22.939
