window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
322,2,LLY,10.616,2024-04-30,2024-05-02,2.428349998007088,15.821991680338144,2.274293353598373,2.2903664573457103,2.6554285668738293,2.299088898599892,1.901099756937671,2.541251197193854,1.1251717884957686,2.266035699248397,2.2465614990118215,1.6657298427039928,14.845880050911116,-0.3797397504191507,1.7692100701184128,-0.2207509705238715,-0.3838623794004562,1.5772419627234504,-0.3669422905194202,-0.4019568863248886,1.440370266876535,-1.0681355295409256,0.5613922904712432,14.980410150258104,-1.1200160136056858,0.9153243466309446,-1.2471452898796656,-1.1026428273168205,1.3746313095109433,-0.2594643512738866,0.6511294539062332,1.0019233126071712,-0.1149410396165707
