feature_index,feature_name,importance_score
0,log_volume_0,16.076
1,log_return_std_0,24.905
2,low_std_0,16.109
3,excess_return_std_0,24.941
4,daily_return_std_0,28.428
5,open_std_0,16.322
6,relative_volume_std_0,24.885
7,high_low_range_std_0,15.974
8,high_std_0,16.443
9,volume_change_std_0,28.376
10,close_std_1,24.857
11,log_volume_1,16.44
12,log_return_std_1,28.515
13,low_std_1,16.071
14,excess_return_std_1,16.433
15,daily_return_std_1,16.271
16,open_std_1,16.416
17,relative_volume_std_1,28.694
18,high_low_range_std_1,16.331
19,high_std_1,16.011
20,volume_change_std_1,24.887
21,close_std_2,16.368
22,log_volume_2,16.185
23,log_return_std_2,16.342
24,low_std_2,16.249
25,excess_return_std_2,28.455
26,daily_return_std_2,28.521
27,open_std_2,24.874
28,relative_volume_std_2,24.78
29,high_low_range_std_2,28.434
30,high_std_2,28.525
31,volume_change_std_2,16.36
32,ticker,28.581
33,time_period_idx,28.471
