feature_index,feature_name,importance_score
0,High_0,41.899
1,Low_0,35.521
2,Open_0,42.064
3,Volume_0,48.846
4,daily_return_0,22.905
5,log_return_0,22.724
6,volume_change_0,22.768
7,relative_volume_0,23.399
8,high_low_range_0,41.991
9,excess_return_0,23.3
10,daily_return_zscore_0,23.203
11,log_return_zscore_0,35.404
12,volume_change_zscore_0,35.568
13,relative_volume_zscore_0,23.376
14,log_volume_0,35.417
15,Close_1,35.579
16,High_1,23.192
17,Low_1,22.448
18,Open_1,23.385
19,Volume_1,42.838
20,daily_return_1,41.409
21,log_return_1,23.219
22,volume_change_1,23.43
23,relative_volume_1,23.428
24,high_low_range_1,23.039
25,excess_return_1,41.847
26,daily_return_zscore_1,35.309
27,log_return_zscore_1,35.063
28,volume_change_zscore_1,35.377
29,relative_volume_zscore_1,42.079
30,log_volume_1,23.441
31,Close_2,23.405
32,High_2,23.206
33,Low_2,35.576
34,Open_2,35.243
35,Volume_2,42.725
36,daily_return_2,23.271
37,log_return_2,23.11
38,volume_change_2,34.947
39,relative_volume_2,23.161
40,high_low_range_2,23.145
41,excess_return_2,23.243
42,daily_return_zscore_2,35.419
43,log_return_zscore_2,23.294
44,volume_change_zscore_2,42.035
45,relative_volume_zscore_2,23.406
46,log_volume_2,41.981
