feature_index,feature_name,importance_score
0,high_std_0,29.305
1,low_std_0,20.853
2,close_std_0,32.137
3,daily_return_std_0,37.708
4,log_return_std_0,40.021
5,volume_change_std_0,20.571
6,relative_volume_std_0,46.726
7,log_volume_0,19.543
8,high_low_range_std_0,26.626
9,excess_return_std_0,18.036
10,open_std_1,33.108
11,high_std_1,48.544
12,low_std_1,20.598
13,close_std_1,18.99
14,daily_return_std_1,45.338
15,log_return_std_1,50.324
16,volume_change_std_1,59.841
17,relative_volume_std_1,77.166
18,log_volume_1,37.629
19,high_low_range_std_1,68.298
20,excess_return_std_1,19.948
21,open_std_2,20.891
22,high_std_2,20.44
23,low_std_2,18.879
24,close_std_2,19.941
25,daily_return_std_2,18.463
26,log_return_std_2,18.953
27,volume_change_std_2,28.921
28,relative_volume_std_2,20.604
29,log_volume_2,18.891
30,high_low_range_std_2,19.607
31,excess_return_std_2,32.604
