feature_index,feature_name,importance_score
0,high_std_0,19.7
1,low_std_0,29.406
2,close_std_0,42.057
3,daily_return_std_0,46.143
4,log_return_std_0,46.097
5,volume_change_std_0,21.15
6,relative_volume_std_0,21.75
7,log_volume_0,17.956
8,high_low_range_std_0,76.024
9,excess_return_std_0,35.051
10,open_std_1,18.991
11,high_std_1,18.591
12,low_std_1,21.432
13,close_std_1,45.198
14,daily_return_std_1,20.542
15,log_return_std_1,28.842
16,volume_change_std_1,95.789
17,relative_volume_std_1,57.827
18,log_volume_1,31.787
19,high_low_range_std_1,32.725
20,excess_return_std_1,19.595
21,open_std_2,21
22,high_std_2,18.158
23,low_std_2,19.586
24,close_std_2,17.939
25,daily_return_std_2,45.433
26,log_return_std_2,44.673
27,volume_change_std_2,21.173
28,relative_volume_std_2,20.884
29,log_volume_2,18.161
30,high_low_range_std_2,31.591
31,excess_return_std_2,42.002
