feature_index,feature_name,importance_score
0,high_std_0,42.425
1,low_std_0,22.865
2,close_std_0,102.895
3,daily_return_std_0,35.592
4,log_return_std_0,47.529
5,volume_change_std_0,60.02
6,relative_volume_std_0,56.922
7,log_volume_0,19.293
8,high_low_range_std_0,20.677
9,excess_return_std_0,21.512
10,open_std_1,21.841
11,high_std_1,46.433
12,low_std_1,21.204
13,close_std_1,72.974
14,daily_return_std_1,30.514
15,log_return_std_1,31.006
16,volume_change_std_1,20.136
17,relative_volume_std_1,30.561
18,log_volume_1,19.001
19,high_low_range_std_1,20.75
20,excess_return_std_1,17.408
21,open_std_2,91.779
22,high_std_2,34.628
23,low_std_2,35.136
24,close_std_2,46.493
25,daily_return_std_2,21.965
26,log_return_std_2,20.355
27,volume_change_std_2,20.517
28,relative_volume_std_2,21.441
29,log_volume_2,18.191
30,high_low_range_std_2,20.439
31,excess_return_std_2,44.216
