feature_index,feature_name,importance_score
0,high_std_0,32.978
1,low_std_0,29.123
2,close_std_0,19.563
3,daily_return_std_0,20.664
4,log_return_std_0,19.091
5,volume_change_std_0,71.348
6,relative_volume_std_0,18.497
7,log_volume_0,18.416
8,high_low_range_std_0,20.009
9,excess_return_std_0,19.924
10,open_std_1,65.534
11,high_std_1,74.479
12,low_std_1,114.844
13,close_std_1,61.996
14,daily_return_std_1,38.495
15,log_return_std_1,21.902
16,volume_change_std_1,55.236
17,relative_volume_std_1,75.103
18,log_volume_1,18.8
19,high_low_range_std_1,36.412
20,excess_return_std_1,40.118
21,open_std_2,51.444
22,high_std_2,132.815
23,low_std_2,39.287
24,close_std_2,101.815
25,daily_return_std_2,20.115
26,log_return_std_2,18.609
27,volume_change_std_2,20.748
28,relative_volume_std_2,21.128
29,log_volume_2,18.881
30,high_low_range_std_2,21.719
31,excess_return_std_2,20.037
