feature_index,feature_name,importance_score
0,high_std_0,34.674
1,low_std_0,127.912
2,close_std_0,228.322
3,daily_return_std_0,18.026
4,log_return_std_0,18.738
5,volume_change_std_0,21.35
6,relative_volume_std_0,37.347
7,log_volume_0,16.974
8,high_low_range_std_0,21.725
9,excess_return_std_0,39.016
10,open_std_1,34.3
11,high_std_1,38.09
12,low_std_1,154.064
13,close_std_1,106.658
14,daily_return_std_1,20.086
15,log_return_std_1,21.473
16,volume_change_std_1,30.332
17,relative_volume_std_1,23.475
18,log_volume_1,20.569
19,high_low_range_std_1,43.746
20,excess_return_std_1,19.365
21,open_std_2,62.047
22,high_std_2,72.113
23,low_std_2,38.68
24,close_std_2,51.327
25,daily_return_std_2,19.211
26,log_return_std_2,18.516
27,volume_change_std_2,19.031
28,relative_volume_std_2,20.182
29,log_volume_2,18.497
30,high_low_range_std_2,19.004
31,excess_return_std_2,89.327
