index,subsequence_idx,score,start_date,end_date
142,142,2.24621,2023-12-11,2023-12-15
143,143,2.29802,2023-12-12,2023-12-18
144,144,2.65547,2023-12-13,2023-12-19
145,145,2.39509,2023-12-14,2023-12-20
147,147,2.32699,2023-12-15,2023-12-21
341,341,2.27373,2024-08-28,2024-09-04
391,391,2.69448,2024-10-31,2024-11-06
392,392,2.24495,2024-11-01,2024-11-07
425,425,2.58321,2024-12-16,2024-12-20
427,427,2.5016,2024-12-18,2024-12-24
428,428,2.68814,2024-12-19,2024-12-26
429,429,2.43645,2024-12-20,2024-12-27
508,508,2.30232,2023-04-25,2023-05-01
