index,subsequence_idx,score
127,127,2.21136
128,128,2.21927
142,142,2.27448
143,143,2.22557
144,144,2.67484
145,145,2.2592
147,147,2.18582
270,270,2.17761
341,341,2.23715
391,391,2.7481
425,425,2.58185
426,426,2.233
427,427,2.56407
428,428,2.57573
429,429,2.42533
508,508,2.20439
